ID,Name,Sex,Team,NOC,Sport,Age,Height,Weight,Games,Year,Season,City,Event,Medal
15931,Olha Arkadivna Bryzhina (Vladykina-),F,Unified Team,EUN,Athletics,2,2,2,2,2,2,2,2,2
15932,Yelyzaveta Viktorivna Bryzhina,F,Ukraine,UKR,Athletics,1,1,1,1,1,1,1,1,1
15935,Jan Brzk-Felix,M,Czechoslovakia,TCH,Canoeing,3,0,0,3,3,3,3,3,3
15936,Jerzy Jzef Brzczek,M,Poland,POL,Football,1,1,1,1,1,1,1,1,1
15947,Ashley Brzozowicz,F,Canada,CAN,Rowing,1,1,1,1,1,1,1,1,1
15951,Janusz Pawe Brzozowski,M,Poland,POL,Handball,1,1,1,1,1,1,1,1,1
15954,Karen Brdsgaard,F,Denmark,DEN,Handball,2,2,2,2,2,2,2,2,2
15956,Dejan Brovi,M,Serbia and Montenegro,SCG,Volleyball,1,0,0,1,1,1,1,1,1
15961,Kjersti stgrd Buaas,F,Norway,NOR,Snowboarding,1,1,1,1,1,1,1,1,1
15967,Joshua Buatsi,M,Great Britain,GBR,Boxing,1,1,1,1,1,1,1,1,1
15974,Adalberts Bubenko,M,Latvia,LAT,Athletics,1,0,0,1,1,1,1,1,1
15975,"Serhiy Nazarovych ""Sergey"" Bubka",M,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
15977,Ji Bubla,M,Czechoslovakia,TCH,Ice Hockey,1,1,1,1,1,1,1,1,1
15980,"Augustin ""Gustav"" Bubnk",M,Czechoslovakia,TCH,Ice Hockey,1,0,0,1,1,1,1,1,1
15982,Vlastimil Bubnk,M,Czechoslovakia,TCH,Ice Hockey,1,1,1,1,1,1,1,1,1
16004,William Carl Buchan,M,United States,USA,Sailing,1,1,1,1,1,1,1,1,1
16005,"William Earl Buchan, Sr.",M,United States,USA,Sailing,1,1,1,1,1,1,1,1,1
16008,Ferdinand Lindley Augustus Buchanan,M,South Africa,RSA,Shooting,1,0,0,1,1,1,1,1,1
16009,Glenn Robert Buchanan,M,Australia,AUS,Swimming,2,2,2,2,2,2,2,2,2
16012,John Buchanan,M,Hera-1,GBR,Sailing,1,0,0,1,1,1,1,1,1
16013,Kadeisha Buchanan,F,Canada,CAN,Football,1,1,1,1,1,1,1,1,1
16016,Sharon Lee Buchanan-Patmore,F,Australia,AUS,Hockey,1,1,1,1,1,1,1,1,1
16018,"Georges Eugne William ""Go"" Buchard",M,France,FRA,Fencing,6,6,0,6,6,6,6,6,6
16019,Gustave Jean Armand Buchard,M,France,FRA,Fencing,2,0,0,2,2,2,2,2,2
16035,Otto Bucher,M,Switzerland,SUI,Rowing,0,0,0,1,1,1,1,1,1
16046,Michael Buchheim,M,East Germany,GDR,Shooting,1,1,1,1,1,1,1,1,1
16055,Matthijs Bchli,M,Netherlands,NED,Cycling,1,1,1,1,1,1,1,1,1
16059,"Joachim ""Jochen"" Bchner",M,Germany,GER,Athletics,1,1,1,1,1,1,1,1,1
16061,"Annemarie ""Mirl"" Buchner (Fischer-)",F,Germany,GER,Alpine Skiing,3,0,0,3,3,3,3,3,3
16062,Ralf Bchner,M,East Germany,GDR,Gymnastics,1,1,1,1,1,1,1,1,1
16069,Charles von Buchwald,M,Denmark,DEN,Football,3,0,0,3,3,3,3,3,3
16071,Edgar Buchwalder,M,Switzerland,SUI,Cycling,1,0,0,1,1,1,1,1,1
16076,Craig Werner Buck,M,United States,USA,Volleyball,2,2,2,2,2,2,2,2,2
16085,Claude Percival Buckenham,M,Upton Park FC,GBR,Football,1,0,0,1,1,1,1,1,1
16088,"Gregory Fenton ""Greg"" Buckingham",M,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
16093,George Frederick Buckland,M,Great Britain,GBR,Lacrosse,1,0,0,1,1,1,1,1,1
16101,George John Buckley,M,Devon and Somerset Wanderers,GBR,Cricket,1,0,0,1,1,1,1,1,1
16106,Walter Selby Buckmaster,M,"BLO Polo Club, Rugby",GBR,Polo,1,0,0,1,1,1,1,1,1
16106,Walter Selby Buckmaster,M,Hurlingham-2,GBR,Polo,1,0,0,1,1,1,1,1,1
16107,Henry Cresswell Bucknall,M,Leander Club-1,GBR,Rowing,1,0,1,1,1,1,1,1,1
16109,William Quinn Buckner,M,United States,USA,Basketball,1,1,1,1,1,1,1,1,1
16118,Florica Bucur (-Szilagh),F,Romania,ROU,Rowing,1,1,1,1,1,1,1,1,1
16124,Lszl II Budai (Bednarik),M,Hungary,HUN,Football,1,0,0,1,1,1,1,1,1
16133,Tams Buday,M,Hungary,HUN,Canoeing,2,2,2,2,2,2,2,2,2
16138,"Harold Boyce Budd, Jr.",M,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
16149,Richard Gordon McBride Budgett,M,Great Britain,GBR,Rowing,1,1,1,1,1,1,1,1,1
16152,Alexander Alan Budikusuma Wiratama,M,Indonesia,INA,Badminton,1,1,1,1,1,1,1,1,1
16155,Hugo Budinger,M,Germany,GER,Hockey,1,1,1,1,1,1,1,1,1
16158,Aleksandr Fyodorovich Budnikov,M,Soviet Union,URS,Sailing,1,1,1,1,1,1,1,1,1
16159,Boris Fyodorovich Budnikov,M,Soviet Union,URS,Sailing,1,1,1,1,1,1,1,1,1
16162,Aleksei Budlin,M,Estonia,EST,Judo,1,1,1,1,1,1,1,1,1
16169,Henryk Budziski,M,Poland,POL,Rowing,1,1,1,1,1,1,1,1,1
16173,Rachel Marie Buehler (-Van Hollebeke),F,United States,USA,Football,2,2,2,2,2,2,2,2,2
16185,"John Joseph ""Joe"" Buerger",M,Western Rowing Club-3,USA,Rowing,1,0,0,1,1,1,1,1,1
16188,Valeria Bufanu-tefnescu,F,Romania,ROU,Athletics,1,1,1,1,1,1,1,1,1
16195,Pierre Andr Buffire,M,France,FRA,Basketball,1,1,1,1,1,1,1,1,1
16199,Tonja Yvette Buford-Bailey,F,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
16204,Ivans Bugajenkovs,M,Soviet Union,URS,Volleyball,2,2,2,2,2,2,2,2,2
16209,Imrich Bugr,M,Czechoslovakia,TCH,Athletics,1,1,1,1,1,1,1,1,1
16213,Charles G. Bugbee,M,Great Britain,GBR,Water Polo,2,0,0,2,2,2,2,2,2
16216,"Regina E. ""Gina"" Buggy",F,United States,USA,Hockey,1,1,1,1,1,1,1,1,1
16233,Hans Ulrich Eduard Bhler,M,Switzerland,SUI,Equestrianism,1,0,0,1,1,1,1,1,1
16240,"Anton ""Toni"" Bhler",M,Switzerland,SUI,Equestrianism,2,2,2,2,2,2,2,2,2
16248,Herbert Buhtz,M,Germany,GER,Rowing,1,0,0,1,1,1,1,1,1
16275,gota Bujdos,F,Hungary,HUN,Handball,1,1,1,1,1,1,1,1,1
16277,Imre Bujdos,M,Hungary,HUN,Fencing,2,2,2,2,2,2,2,2,2
16290,Peder Harald Pedersen Bukdahl,M,Denmark,DEN,Gymnastics,1,0,0,1,1,1,1,1,1
16291,Heinz Bker,M,Germany,GER,Canoeing,1,1,1,1,1,1,1,1,1
16294,Nikolay Petkov Bukhalov,M,Bulgaria,BUL,Canoeing,3,3,3,3,3,3,3,3,3
16297,Gennady Ivanovich Bukharin,M,Soviet Union,URS,Canoeing,2,0,0,2,2,2,2,2,2
16298,Galina Petrovna Bukharina,F,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
16299,Luka Buki,M,Croatia,CRO,Water Polo,1,1,1,1,1,1,1,1,1
16300,Perica Buki,M,Croatia,CRO,Water Polo,1,1,1,1,1,1,1,1,1
16300,Perica Buki,M,Yugoslavia,YUG,Water Polo,2,2,2,2,2,2,2,2,2
16301,Andrey Anatolyevich Bukin,M,Soviet Union-1,URS,Figure Skating,2,2,2,2,2,2,2,2,2
16302,Yekaterina Borisovna Bukina,F,Russia,RUS,Wrestling,1,1,1,1,1,1,1,1,1
16305,Brigita Bukovec,F,Slovenia,SLO,Athletics,1,1,1,1,1,1,1,1,1
16321,Anatoly Nikolayevich Bulakov,M,Soviet Union,URS,Boxing,1,0,0,1,1,1,1,1,1
16325,Valeriu Bularc,M,Romania,ROU,Wrestling,1,1,1,1,1,1,1,1,1
16330,Anela Bulatovi,F,Montenegro,MNE,Handball,1,1,1,1,1,1,1,1,1
16332,Katarina Bulatovi,F,Montenegro,MNE,Handball,1,1,1,1,1,1,1,1,1
16336,Igor Vasilyevich Buldakov,M,Soviet Union,URS,Rowing,1,0,0,1,1,1,1,1,1
16337,Lyudmila Stepanovna Buldakova (Meshcheryakova-),F,Soviet Union,URS,Volleyball,3,3,3,3,3,3,3,3,3
16338,Evert Jan Bulder,M,Netherlands,NED,Football,1,0,0,1,1,1,1,1,1
16339,"Jacob Eisse ""Jaap"" Bulder",M,Netherlands,NED,Football,1,0,0,1,1,1,1,1,1
16343,Adelmo Bulgarelli,M,Italy,ITA,Wrestling,1,1,1,1,1,1,1,1,1
16344,Emilio Bulgarelli,M,Italy,ITA,Water Polo,1,0,0,1,1,1,1,1,1
16351,Alexandru Buligan,M,Romania,ROU,Handball,1,1,1,1,1,1,1,1,1
16353,Diana Laura Bulimar,F,Romania,ROU,Gymnastics,1,1,0,1,1,1,1,1,1
16357,Jan Bulis,M,Czech Republic,CZE,Ice Hockey,1,1,1,1,1,1,1,1,1
16359,Ivan Buljubai,M,Croatia,CRO,Water Polo,1,1,1,1,1,1,1,1,1
16360,Erich Buljung,M,United States,USA,Shooting,1,1,1,1,1,1,1,1,1
16375,Jane Mary Elizabeth Bullen (-Holderness-Roddam),F,Great Britain,GBR,Equestrianism,1,0,0,1,1,1,1,1,1
16381,Massimo Bulleri,M,Italy,ITA,Basketball,1,1,1,1,1,1,1,1,1
16382,"Victoria Andrea ""Vicky"" Bullett",F,United States,USA,Basketball,2,2,2,2,2,2,2,2,2
16383,Chlo Bulleux,F,France,FRA,Handball,1,1,1,1,1,1,1,1,1
16385,Katharina Bullin,F,East Germany,GDR,Volleyball,1,1,1,1,1,1,1,1,1
16389,Maik Bullmann,M,Germany,GER,Wrestling,2,2,2,2,2,2,2,2,2
16390,Nicole Bullo,F,Switzerland,SUI,Ice Hockey,1,1,1,1,1,1,1,1,1
16397,mile Joseph Bulteel,M,France,FRA,Water Polo,1,0,0,1,1,1,1,1,1
16402,Gamze Bulut,F,Turkey,TUR,Athletics,1,1,1,1,1,1,1,1,1
16405,Sergey Ivanovich Bulygin,M,Soviet Union,URS,Biathlon,1,1,1,1,1,1,1,1,1
16410,"Jaap Derk ""Jaap-Derk"" Buma",M,Netherlands,NED,Hockey,1,1,1,1,1,1,1,1,1
16417,Elen Rafaelovna Bunatyants-Shakirova,F,Unified Team,EUN,Basketball,1,1,1,1,1,1,1,1,1
16419,Ahmed Naseer Bunda,M,Pakistan,PAK,Hockey,2,2,2,2,2,2,2,2,2
16424,Darren Bundock,M,Australia,AUS,Sailing,2,2,2,2,2,2,2,2,2
16430,Wilfred Kipkemboi Bungei,M,Kenya,KEN,Athletics,1,1,1,1,1,1,1,1,1
16434,Carsten Bunk,M,East Germany,GDR,Rowing,1,1,1,1,1,1,1,1,1
16437,Elliot John Bunney,M,Great Britain,GBR,Athletics,1,1,1,1,1,1,1,1,1
16443,James Clark Bunten,M,Hera-1,GBR,Sailing,1,0,0,1,1,1,1,1,1
16445,Denis Bunti,M,Croatia,CRO,Handball,1,0,0,1,1,1,1,1,1
16449,Diego Mario Buonanotte Rende,M,Argentina,ARG,Football,1,1,1,1,1,1,1,1,1
16451,Angelo Buoni,M,"Marinai della nave da guerra ""Varese""",ITA,Rowing,0,0,0,1,1,1,1,1,1
16454,Pasquale Buonocore,M,Italy,ITA,Water Polo,1,0,0,1,1,1,1,1,1
16457,Tejbir Bura,M,Nepal,NEP,Alpinism,0,0,0,1,1,1,1,1,1
16458,Hans Petter Buraas,M,Norway,NOR,Alpine Skiing,1,1,1,1,1,1,1,1,1
16462,Viktor Volodymyrovych Burakov,M,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
16474,Francis Romulus Burchell,M,Devon and Somerset Wanderers,GBR,Cricket,1,0,0,1,1,1,1,1,1
16476,Ivan Burchin,M,Bulgaria,BUL,Canoeing,1,1,1,1,1,1,1,1,1
16477,Robert Brchler-Messer,M,Switzerland,SUI,Shooting,1,0,0,1,1,1,1,1,1
16479,Caroline Stillwell Burckle,F,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
16483,Lyubov Viktorovna Burda (-Andrianova),F,Soviet Union,URS,Gymnastics,2,2,2,2,2,2,2,2,2
16488,Nataliya Andrivna Burdeina,F,Ukraine,UKR,Archery,1,1,1,1,1,1,1,1,1
16489,Beaufort Burdekin,M,"New College, Oxford-2",GBR,Rowing,1,0,0,1,1,1,1,1,1
16491,"William Douglas ""Doug"" Burden",M,United States,USA,Rowing,2,2,2,2,2,2,2,2,2
16492,Cdric Burdet,M,France,FRA,Handball,1,1,1,1,1,1,1,1,1
16495,Cornelius Lonzo Burdette,M,United States,USA,Shooting,1,0,0,1,1,1,1,1,1
16497,Nicols Andrs Burdisso,M,Argentina,ARG,Football,1,1,1,1,1,1,1,1,1
16499,Pavel Vladimirovich Bure,M,Russia,RUS,Ice Hockey,2,2,2,2,2,2,2,2,2
16500,Valery Vladimirovich Bure,M,Russia,RUS,Ice Hockey,2,2,2,2,2,2,2,2,2
16501,Vladimir Valeryevich Bure,M,Soviet Union,URS,Swimming,4,4,4,4,4,4,4,4,4
16509,Maurice Buret,M,France,FRA,Equestrianism,1,0,0,1,1,1,1,1,1
16526,Erna Brger,F,Germany,GER,Gymnastics,1,0,0,1,1,1,1,1,1
16527,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",F,Austria,AUT,Figure Skating,2,2,0,2,2,2,2,2,2
16529,Heinrich Burger,M,Germany,GER,Figure Skating,1,0,0,1,1,1,1,1,1
16536,Nathan Burgers,M,Australia,AUS,Hockey,1,1,1,1,1,1,1,1,1
16538,"Thomas William ""Bill"" Burgess",M,Libellule de Paris,GBR,Water Polo,1,1,1,1,1,1,1,1,1
16540,"Donald Christopher ""Don"" Burgess",M,Great Britain,GBR,Cycling,2,0,0,2,2,2,2,2,2
16541,Edgar Richard Burgess,M,Leander Club-1,GBR,Rowing,1,0,0,1,1,1,1,1,1
16542,"Gregory Stewart ""Greg"" Burgess",M,United States,USA,Swimming,1,1,1,1,1,1,1,1,1
16544,Phil Burgess,M,Great Britain,GBR,Rugby Sevens,1,1,1,1,1,1,1,1,1
16547,Simon Peter Burgess,M,Australia,AUS,Rowing,2,2,2,2,2,2,2,2,2
16556,Michelle Burgher,F,Jamaica,JAM,Athletics,2,2,2,2,2,2,2,2,2
16557,David George Brownlow Cecil Burghley,M,Great Britain,GBR,Athletics,2,2,2,2,2,2,2,2,2
16580,Leonid Iosypovych Buriak,M,Soviet Union,URS,Football,1,1,1,1,1,1,1,1,1
16584,Damir Buri,M,Croatia,CRO,Water Polo,2,2,2,2,2,2,2,2,2
16590,Dan Burinc,M,Romania,ROU,Gymnastics,1,0,0,1,1,1,1,1,1
16591,Johan Frederik Karel Hendrik Jacob Burk,M,Amstel Amsterdam,NED,Rowing,1,0,1,1,1,1,1,1,1
16593,Petra Burka,F,Canada,CAN,Figure Skating,1,1,1,1,1,1,1,1,1
16597,Claudia Ins Burkart,F,Argentina,ARG,Hockey,2,2,2,2,2,2,2,2,2
16601,Barbara Hannah Anita Burke (-Knight),F,Great Britain,GBR,Athletics,1,1,1,1,1,1,1,1,1
16603,"Daniel ""Dan"" Burke",M,Australia,AUS,Rowing,1,1,1,1,1,1,1,1,1
16606,"Douglas Lambert ""Doug"" Burke",M,United States,USA,Water Polo,1,1,1,1,1,1,1,1,1
16611,Lynn Edythe Burke (-McConville),F,United States,USA,Swimming,2,2,2,2,2,2,2,2,2
16612,Miles J. Burke,M,United States,USA,Boxing,1,1,1,1,1,1,1,1,1
16613,Sean Burke,M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
16614,Steven James Burke,M,Great Britain,GBR,Cycling,3,3,3,3,3,3,3,3,3
16616,"Thomas Edmund ""Tom"" Burke",M,United States,USA,Athletics,2,2,2,2,2,2,2,2,2
16617,Daniil Sergeyevich Burkenya,M,Russia,RUS,Athletics,1,1,1,1,1,1,1,1,1
16619,Rudolf Burkert,M,Czechoslovakia,TCH,Ski Jumping,1,0,0,1,1,1,1,1,1
16639,Tommy Loren Burleson,M,United States,USA,Basketball,1,1,1,1,1,1,1,1,1
16645,Peter Burling,M,New Zealand,NZL,Sailing,2,2,2,2,2,2,2,2,2
16656,Hanna Viktorivna Burmistrova,F,Ukraine,UKR,Handball,1,1,1,1,1,1,1,1,1
16659,John Southerden Burn,M,Cambridge University Boat Club-2,GBR,Rowing,1,0,1,1,1,1,1,1,1
16661,Thomas Christopher Burn,M,Great Britain,GBR,Football,1,0,0,1,1,1,1,1,1
16663,"Alphonse Adolph Burnand, Jr.",M,Angelita,USA,Sailing,1,0,0,1,1,1,1,1,1
16668,Charles Desborough Burnell,M,Leander Club-1,GBR,Rowing,1,0,1,1,1,1,1,1,1
16669,"Richard Desborough ""Dickie"" Burnell",M,Great Britain,GBR,Rowing,1,0,0,1,1,1,1,1,1
16677,Howard McNeal Burnett,M,Jamaica,JAM,Athletics,1,1,1,1,1,1,1,1,1
16678,Jason Nicholas Burnett,M,Canada,CAN,Trampolining,1,1,1,1,1,1,1,1,1
16685,Kevin Lobdell Burnham,M,United States,USA,Sailing,2,2,2,2,2,2,2,2,2
16691,"William Lawrie ""Billy"" Burns",M,Winnipeg Shamrocks-1,CAN,Lacrosse,1,1,1,1,1,1,1,1,1
16696,Lauren Chantel Burns (-Muller),F,Australia,AUS,Taekwondo,1,1,1,1,1,1,1,1,1
16697,Lindsay H. Burns,F,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
16698,Marc Burns,M,Trinidad and Tobago,TTO,Athletics,2,2,2,2,2,2,2,2,2
16704,Adrian Mark Burnside,M,Australia,AUS,Baseball,1,1,1,1,1,1,1,1,1
16709,Nikolay Aleksandrovich Burobin,M,Soviet Union,URS,Volleyball,1,1,1,1,1,1,1,1,1
16711,Hannelore Burosch (-Khnert),F,East Germany,GDR,Handball,1,1,1,1,1,1,1,1,1
16715,Henry George Burr,M,Great Britain,GBR,Shooting,1,0,0,1,1,1,1,1,1
16717,Leslie Michele Burr-Howard (-Leneghan-),F,United States,USA,Equestrianism,2,2,2,2,2,2,2,2,2
16721,Leroy Russell Burrell,M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
16727,Tom Eustace Burridge,M,Upton Park FC,GBR,Football,1,0,0,1,1,1,1,1,1
16733,Jordan Ernest Burroughs,M,United States,USA,Wrestling,1,1,1,1,1,1,1,1,1
16734,Sean Patrick Burroughs,M,United States,USA,Baseball,1,1,1,1,1,1,1,1,1
16746,Alexander Baird Burt,M,Scotland-3,GBR,Hockey,1,0,0,1,1,1,1,1,1
16748,"Harold ""Harry"" Burt",M,Great Britain,GBR,Shooting,1,0,0,1,1,1,1,1,1
16749,John Burt,M,Scotland-3,GBR,Hockey,1,0,0,1,1,1,1,1,1
16754,"Wellington Parker Burtnett, Jr.",M,United States,USA,Ice Hockey,1,1,1,1,1,1,1,1,1
16759,Christopher Burton,M,Australia,AUS,Equestrianism,1,1,1,1,1,1,1,1,1
16769,"Michael Jay ""Mike"" Burton",M,United States,USA,Swimming,4,4,4,4,4,4,4,4,4
16773,Tom Burton,M,Australia,AUS,Sailing,1,1,1,1,1,1,1,1,1
16774,William Charles Burton,M,Australia,AUS,Swimming,1,0,0,1,1,1,1,1,1
16778,Mikhail Ivanovich Burtsev,M,Soviet Union,URS,Fencing,4,4,4,4,4,4,4,4,4
16786,Edmond William Bury,M,Great Britain-2,GBR,Racquets,1,0,0,1,1,1,1,1,1
16788,Michel Georges Bury,M,France,FRA,Shooting,1,1,1,1,1,1,1,1,1
16789,Olga Valentinovna Buryakina,F,Soviet Union,URS,Basketball,1,1,1,1,1,1,1,1,1
16792,Bianka Bua,F,Serbia,SRB,Volleyball,1,1,1,1,1,1,1,1,1
16793,Istvn Busa,M,Hungary,HUN,Fencing,1,1,1,1,1,1,1,1,1
16807,Sabine Busch (-Ascui),F,East Germany,GDR,Athletics,1,1,1,1,1,1,1,1,1
16816,Antje Buschschulte (-Meeuw),F,Germany,GER,Swimming,5,5,5,5,5,5,5,5,5
16819,Frank Busemann,M,Germany,GER,Athletics,1,1,1,1,1,1,1,1,1
16822,Karl-Heinz Buert,M,East Germany,GDR,Rowing,1,1,1,1,1,1,1,1,1
16825,"Lesley Leigh Bush (-Hickcox, -Makepeace)",F,United States,USA,Diving,1,1,1,1,1,1,1,1,1
16829,"Bertram Herbert Thomas ""Bert"" Bushnell",M,Great Britain,GBR,Rowing,1,1,1,1,1,1,1,1,1
16831,Viktor Georgiyevich Bushuyev,M,Soviet Union,URS,Weightlifting,1,1,1,1,1,1,1,1,1
16840,"Wilhelm ""Willi"" Bsing",M,Germany,GER,Equestrianism,2,0,0,2,2,2,2,2,2
16843,Andro Bulje,M,Croatia,CRO,Water Polo,2,2,2,2,2,2,2,2,2
16844,Yevhen Leonidovych Buslovych,M,Ukraine,UKR,Wrestling,1,1,1,1,1,1,1,1,1
16845,"Gabriele ""Gaby"" Bumann",F,West Germany,FRG,Athletics,1,1,1,1,1,1,1,1,1
16875,Crystl Irene Bustos,F,United States,USA,Softball,3,3,3,3,3,3,3,3,3
16883,Veniamin Yevgenyevich But,M,Soviet Union,URS,Rowing,1,1,1,1,1,1,1,1,1
16886,Stepas Butautas,M,Soviet Union,URS,Basketball,1,0,0,1,1,1,1,1,1
16896,Yvonne Buter,F,Netherlands,NED,Hockey,1,1,1,1,1,1,1,1,1
16900,Simone Buti,M,Italy,ITA,Volleyball,1,1,1,1,1,1,1,1,1
16902,Hans Eduard Btikofer-Perret,M,Switzerland-1,SUI,Bobsleigh,1,0,0,1,1,1,1,1,1
16906,Micha Butkiewicz,M,Poland,POL,Fencing,1,1,1,1,1,1,1,1,1
16907,Aleksandr Anatolyevich Butko,M,Russia,RUS,Volleyball,1,1,1,1,1,1,1,1,1
16908,Vytautas Butkus,M,Soviet Union,URS,Rowing,1,1,1,1,1,1,1,1,1
16914,Dean William Butler,M,Australia,AUS,Hockey,1,1,1,1,1,1,1,1,1
16915,Everard Burnside Butler,M,Canada,CAN,Rowing,1,1,1,1,1,1,1,1,1
16919,Guy Montagu Butler,M,Great Britain,GBR,Athletics,4,0,0,4,4,4,4,4,4
16923,Jimmy Butler III,M,United States,USA,Basketball,1,1,1,1,1,1,1,1,1
16927,Leon Edward Butler,M,United States,USA,Rowing,1,1,1,1,1,1,1,1,1
16928,Lloyd LeMarr Butler,M,United States,USA,Rowing,1,0,0,1,1,1,1,1,1
16934,"Charles Thomas ""Tom"" Butler",M,United States-1,USA,Bobsleigh,1,0,0,1,1,1,1,1,1
16935,"Thomas ""Tom"" Butler",M,Liverpool Police Team-2,GBR,Tug-Of-War,1,0,1,1,1,1,1,1,1
16941,Vyacheslav Gennadyevich Butsayev,M,Unified Team,EUN,Ice Hockey,1,1,1,1,1,1,1,1,1
16945,Jahangir Ahmed Butt,M,Pakistan,PAK,Hockey,2,2,2,2,2,2,2,2,2
16946,John Hurst Butt,M,Great Britain,GBR,Shooting,1,0,0,1,1,1,1,1,1
16946,John Hurst Butt,M,Great Britain-2,GBR,Shooting,1,0,0,1,1,1,1,1,1
16947,Linus Butt,M,Germany,GER,Hockey,1,1,1,1,1,1,1,1,1
16963,"Jeffrey ""Jeff"" Buttle",M,Canada,CAN,Figure Skating,1,1,1,1,1,1,1,1,1
16969,"Richard Totten ""Dick"" Button",M,United States,USA,Figure Skating,2,0,0,2,2,2,2,2,2
16973,James Aaron Butts,M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
16974,Matthew Butturini,M,Australia,AUS,Hockey,1,1,1,1,1,1,1,1,1
16977,Dajana Butulija,F,Serbia,SRB,Basketball,1,1,1,1,1,1,1,1,1
16980,Nataliya Anatolyevna Butuzova,F,Soviet Union,URS,Archery,1,1,1,1,1,1,1,1,1
16984,"Anton Gerrit Jan ""Ton"" Buunk",M,Netherlands,NED,Water Polo,1,1,1,1,1,1,1,1,1
16986,"Douglas Raymond ""Doug"" Buxton",M,Buraddoo,AUS,Sailing,1,0,0,1,1,1,1,1,1
16991,Alfred Buyenne,M,France,FRA,Gymnastics,0,0,0,1,1,1,1,1,1
17000,Jen Buznszky,M,Hungary,HUN,Football,1,0,0,1,1,1,1,1,1
17008,Nataliya Vasilyevna Buzunova,F,Soviet Union,URS,Hockey,1,1,1,1,1,1,1,1,1
17019,Ilya Vladimirovich Byakin,M,Soviet Union,URS,Ice Hockey,1,1,1,1,1,1,1,1,1
17029,Thomas Hedvin Byberg,M,Norway,NOR,Speed Skating,1,0,0,1,1,1,1,1,1
17032,Mikhail Ivanovich Bychkov,M,Soviet Union,URS,Ice Hockey,1,0,0,1,1,1,1,1,1
17038,Karyn L. Bye (-Dietz),F,United States,USA,Ice Hockey,2,2,2,2,2,2,2,2,2
17039,Oskar Wilhelm Bye,M,Norway,NOR,Gymnastics,2,0,0,2,2,2,2,2,2
17042,Byeon Cheon-Sa,F,South Korea,KOR,Short Track Speed Skating,1,1,1,1,1,1,1,1,1
17043,Byeon Gyeong-Ja,F,South Korea,KOR,Volleyball,1,1,1,1,1,1,1,1,1
17062,Anatoly Mikhaylovich Bykov,M,Soviet Union,URS,Wrestling,2,2,2,2,2,2,2,2,2
17064,"Vyacheslav Arkadyevich ""Slava"" Bykov",M,Soviet Union,URS,Ice Hockey,1,1,1,1,1,1,1,1,1
17064,"Vyacheslav Arkadyevich ""Slava"" Bykov",M,Unified Team,EUN,Ice Hockey,1,1,1,1,1,1,1,1,1
17066,Nataliya Viktorovna Bykova (-Zvonaryova),F,Soviet Union,URS,Hockey,1,1,1,1,1,1,1,1,1
17067,Tamara Vladimirovna Bykova,F,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
17070,Bror Erik Bylhn,M,Sweden,SWE,Athletics,2,2,2,2,2,2,2,2,2
17074,Ingamay Christina Bylund,F,Sweden,SWE,Equestrianism,1,1,1,1,1,1,1,1,1
17077,"Christopher Cornelius ""Chris"" Byrd",M,United States,USA,Boxing,1,1,1,1,1,1,1,1,1
17078,"Richard Leslie ""Dick"" Byrd",M,United States,USA,Athletics,1,1,1,1,1,1,1,1,1
17079,Anja Byrial Hansen (-Pedersen),F,Denmark,DEN,Handball,1,0,0,1,1,1,1,1,1
17092,"Anthony ""Tony"" Byrne",M,Ireland,IRL,Boxing,1,0,0,1,1,1,1,1,1
17095,James Andrew Byrnes,M,Canada,CAN,Rowing,2,2,2,2,2,2,2,2,2
17100,"Jacob Walter ""Wally"" Byron",M,Canada,CAN,Ice Hockey,1,1,1,1,1,1,1,1,1
17104,Thomas Karl Elof Bystrm,M,Sweden,SWE,Equestrianism,1,0,0,1,1,1,1,1,1
17105,Galina Petrovna Bystrova (Dolzhenkova-),F,Soviet Union,URS,Athletics,1,1,1,1,1,1,1,1,1
17106,Nataliya Bystrova,F,Soviet Union,URS,Swimming,1,1,1,1,1,1,1,1,1
17109,Lars Bystl,M,Norway,NOR,Ski Jumping,3,3,3,3,3,3,3,3,3
17120,Francisco Caballer Saleras,M,Spain,ESP,Hockey,1,1,1,1,1,1,1,1,1
17125,Denia Caballero Ponce,F,Cuba,CUB,Athletics,1,1,1,1,1,1,1,1,1
17137,Francisco Cabaas Pardo,M,Mexico,MEX,Boxing,1,0,0,1,1,1,1,1,1
17140,Nuria Cabanillas Provencio,F,Spain,ESP,Rhythmic Gymnastics,1,1,1,1,1,1,1,1,1
17142,Charles Gustave Cabaret,M,France,FRA,Archery,1,0,0,1,1,1,1,1,1
